home_team,away_team,league,match_date,home_form,away_form,home_elo,away_elo,elo_diff,home_odds,draw_odds,away_odds,home_win_prob,draw_prob,away_win_prob,over_odds,under_odds,handi_size,handi_home,handi_away,match_result,over_2_5,btts,home_goals,away_goals,form3home,form3away,homeshots,awayshots,hometarget,awaytarget,homefouls,awayfouls,homecorners,awaycorners,homeyellow,awayyellow,homered,awayred,home_win_pred,draw_pred,away_win_pred,under_2_5_pred,over_2_5_pred,btts_no_pred,btts_yes_pred,match_result_pred,over_under_pred,btts_pred,over_under_actual,btts_actual,match_result_confidence,over_under_confidence,btts_confidence,match_result_confidence_bin,over_under_confidence_bin,btts_confidence_bin
Strasbourg,Reims,F1,2024-04-13,0.5333333333333333,0.4,0.812855,0.824195,-0.04536000000000013,2.59,3.32,2.78,0.3861003861003861,0.30120481927710846,0.3597122302158274,1.98,1.85,0.0,1.87,2.03,H,1,1,3.0,1.0,0.7777777777777778,0.5555555555555556,0.43333333333333335,0.26666666666666666,0.2,0.06666666666666667,0.45,0.9,0.3333333333333333,0.26666666666666666,0.2,0.6,0.0,0.2,0.7316020906898439,0.18982421527123025,0.07857369403892632,0.5076399364308324,0.49236006356916767,0.49349735953822205,0.506502640461778,H,Under,Yes,Over,Yes,0.7316020906898439,0.5076399364308324,0.506502640461778,70-80%,50-60%,50-60%
Torino,Juventus,I1,2024-04-13,0.5333333333333333,0.3333333333333333,0.86245,0.907775,-0.18129999999999974,3.75,3.06,2.21,0.26666666666666666,0.32679738562091504,0.45248868778280543,2.59,1.5,0.3,2.0,1.9,D,0,0,0.0,0.0,0.6666666666666666,0.4444444444444444,0.43333333333333335,0.26666666666666666,0.06666666666666667,0.1,0.9,0.55,0.4,0.13333333333333333,0.6,0.4,0.2,0.0,0.10443425946611735,0.5570425517057328,0.33852318882814997,0.8549796551484845,0.1450203448515155,0.63223108376502,0.36776891623498,D,Under,No,Under,No,0.5570425517057328,0.8549796551484845,0.63223108376502,50-60%,80-90%,60-70%
Stuttgart,Ein Frankfurt,D1,2024-04-13,0.8666666666666667,0.5333333333333333,0.87999,0.85074,0.117,1.52,4.65,5.86,0.6578947368421053,0.2150537634408602,0.1706484641638225,1.56,2.43,-1.0,1.83,2.07,H,1,0,3.0,0.0,0.7777777777777778,0.2222222222222222,0.3,0.3333333333333333,0.2,0.1,0.2,0.75,0.26666666666666666,0.3333333333333333,0.2,0.6,0.0,0.0,0.8439124819677101,0.09989877232891654,0.05618874570337365,0.2229004258784183,0.7770995741215817,0.45485026637152726,0.5451497336284727,H,Over,Yes,Over,No,0.8439124819677101,0.7770995741215817,0.5451497336284727,80-90%,70-80%,50-60%
Bournemouth,Man United,E0,2024-04-13,0.6666666666666666,0.3333333333333333,0.858395,0.9066799999999999,-0.19313999999999987,2.42,3.91,2.68,0.4132231404958678,0.2557544757033248,0.3731343283582089,1.43,2.84,0.0,1.84,2.06,D,1,1,2.0,2.0,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.26666666666666666,0.16666666666666666,0.06666666666666667,0.65,0.7,0.4666666666666667,0.13333333333333333,0.8,0.0,0.0,0.0,0.47599604503821863,0.26646522817672025,0.25753872678506134,0.5083902579605482,0.49160974203945185,0.4708188724572169,0.5291811275427831,H,Under,Yes,Over,Yes,0.47599604503821863,0.5083902579605482,0.5291811275427831,0-50%,50-60%,50-60%
Mallorca,Real Madrid,SP1,2024-04-13,0.5333333333333333,0.8666666666666667,0.82126,0.987285,-0.6640999999999999,4.92,3.66,1.77,0.2032520325203252,0.27322404371584696,0.5649717514124294,2.08,1.77,0.8,1.89,2.01,A,0,0,0.0,1.0,0.4444444444444444,1.0,0.2,0.5333333333333333,0.06666666666666667,0.3,0.9,0.35,0.26666666666666666,0.13333333333333333,0.4,0.2,0.0,0.0,0.03523633833457761,0.09942907916741053,0.8653345824980119,0.3294514353737521,0.6705485646262479,0.3373245845598597,0.6626754154401403,A,Over,Yes,Under,No,0.8653345824980119,0.6705485646262479,0.6626754154401403,80-90%,60-70%,60-70%
Bologna,Monza,I1,2024-04-13,0.6666666666666666,0.4,0.88991,0.840615,0.19717999999999983,1.55,4.07,6.55,0.6451612903225806,0.24570024570024568,0.15267175572519084,2.0,1.83,-1.0,1.98,1.92,D,0,0,0.0,0.0,0.7777777777777778,0.3333333333333333,0.5666666666666667,0.13333333333333333,0.23333333333333334,0.0,0.65,0.95,0.6666666666666666,0.0,0.8,0.8,0.0,0.0,0.4339776913908105,0.44584799863004954,0.12017430997913993,0.7855625246914688,0.2144374753085312,0.5311494349928982,0.46885056500710176,D,Under,No,Under,No,0.44584799863004954,0.7855625246914688,0.5311494349928982,0-50%,70-80%,50-60%
Rennes,Toulouse,F1,2024-04-13,0.26666666666666666,0.4666666666666667,0.8590399999999999,0.8146749999999999,0.17746000000000003,1.83,3.73,4.35,0.5464480874316939,0.2680965147453083,0.2298850574712644,1.88,1.95,-0.5,1.83,2.07,A,1,1,1.0,2.0,0.3333333333333333,0.4444444444444444,0.6333333333333333,0.3333333333333333,0.13333333333333333,0.1,1.0,0.9,0.5333333333333333,0.26666666666666666,0.6,0.6,0.0,0.0,0.29814980339618097,0.2820004923805144,0.41984970422330453,0.6514352408860228,0.3485647591139772,0.5050179727484524,0.4949820272515476,A,Under,No,Over,Yes,0.41984970422330453,0.6514352408860228,0.5050179727484524,0-50%,60-70%,50-60%
Cadiz,Barcelona,SP1,2024-04-13,0.5333333333333333,0.8666666666666667,0.8014349999999999,0.94467,-0.57294,4.33,3.57,1.88,0.23094688221709006,0.2801120448179272,0.5319148936170213,1.97,1.86,0.5,2.0,1.9,A,0,0,0.0,1.0,0.6666666666666666,1.0,0.4666666666666667,0.4,0.1,0.06666666666666667,0.85,0.75,0.5333333333333333,0.26666666666666666,0.6,0.6,0.0,0.0,0.19686735573204694,0.18191911955718623,0.6212135247107671,0.8607922640556345,0.1392077359443655,0.6706614526577791,0.3293385473422209,A,Under,No,Under,No,0.6212135247107671,0.8607922640556345,0.6706614526577791,60-70%,80-90%,60-70%
Napoli,Frosinone,I1,2024-04-14,0.5333333333333333,0.2,0.897755,0.785375,0.44952,1.35,5.44,8.34,0.7407407407407407,0.1838235294117647,0.11990407673860912,1.51,2.54,-1.5,1.99,1.91,D,1,1,2.0,2.0,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.43333333333333335,0.3,0.2,0.55,0.7,0.4,0.13333333333333333,0.6,0.2,0.2,0.0,0.4737088422901988,0.4100929654443231,0.11619819226547766,0.12965133623881042,0.8703486637611896,0.15387208675517527,0.8461279132448247,H,Over,Yes,Over,Yes,0.4737088422901988,0.8703486637611896,0.8461279132448247,0-50%,80-90%,80-90%
Le Havre,Nantes,F1,2024-04-14,0.26666666666666666,0.2,0.77136,0.77588,-0.018079999999999926,2.55,3.04,3.07,0.3921568627450981,0.32894736842105265,0.32573289902280134,2.48,1.55,-0.3,2.1,1.7,A,0,0,0.0,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4,0.03333333333333333,0.13333333333333333,0.7,0.6,0.4,0.4666666666666667,0.6,0.4,0.0,0.0,0.14061170864472383,0.23867280510522926,0.620715486250047,0.8458125274083474,0.15418747259165252,0.6567559302009447,0.34324406979905525,A,Under,No,Under,No,0.620715486250047,0.8458125274083474,0.6567559302009447,60-70%,80-90%,60-70%
Las Palmas,Sevilla,SP1,2024-04-14,0.13333333333333333,0.4666666666666667,0.812945,0.840955,-0.11203999999999996,2.74,3.18,2.75,0.36496350364963503,0.31446540880503143,0.36363636363636365,2.17,1.7,0.0,1.95,1.95,A,0,0,0.0,2.0,0.0,0.4444444444444444,0.16666666666666666,0.3333333333333333,0.06666666666666667,0.1,0.4,0.65,0.4,0.13333333333333333,0.6,0.6,0.2,0.0,0.16592869464408053,0.34157182388373164,0.49249948147218814,0.8189865858535181,0.18101341414648192,0.5565700128794904,0.4434299871205096,A,Under,No,Under,No,0.49249948147218814,0.8189865858535181,0.5565700128794904,0-50%,80-90%,50-60%
Clermont,Montpellier,F1,2024-04-14,0.26666666666666666,0.6666666666666666,0.7728700000000001,0.816065,-0.1727800000000002,3.31,3.59,2.14,0.3021148036253776,0.2785515320334262,0.4672897196261682,1.77,2.07,0.3,2.04,1.86,D,0,1,1.0,1.0,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4666666666666667,0.06666666666666667,0.2,0.6,0.7,0.2,0.26666666666666666,0.2,0.2,0.0,0.0,0.11239311279152513,0.3791053671678531,0.5085015200406218,0.49323424538757565,0.5067657546124243,0.44427419474234153,0.5557258052576585,A,Over,Yes,Under,Yes,0.5085015200406218,0.5067657546124243,0.5557258052576585,50-60%,50-60%,50-60%
Sassuolo,Milan,I1,2024-04-14,0.3333333333333333,1.0,0.7980750000000001,0.93735,-0.5570999999999999,4.44,3.92,1.76,0.2252252252252252,0.25510204081632654,0.5681818181818182,1.68,2.22,0.8,1.9,2.0,D,1,1,3.0,3.0,0.2222222222222222,1.0,0.3333333333333333,0.7666666666666667,0.16666666666666666,0.23333333333333334,0.6,0.45,0.13333333333333333,0.4,0.6,0.2,0.0,0.0,0.1284244222568556,0.43021904597025856,0.441356531772886,0.17143142879188444,0.8285685712081156,0.2658209657938996,0.7341790342061004,A,Over,Yes,Over,Yes,0.441356531772886,0.8285685712081156,0.7341790342061004,0-50%,80-90%,70-80%
Liverpool,Crystal Palace,E0,2024-04-14,0.7333333333333333,0.13333333333333333,0.98524,0.851675,0.5342600000000002,1.21,7.37,13.35,0.8264462809917356,0.13568521031207598,0.0749063670411985,1.39,3.0,-2.0,1.99,1.91,A,0,0,0.0,1.0,0.7777777777777778,0.1111111111111111,0.7,0.26666666666666666,0.2,0.16666666666666666,0.5,0.5,0.7333333333333333,0.06666666666666667,0.2,0.2,0.0,0.0,0.5410893265379559,0.12622799044125324,0.3326826830207908,0.3375791050201432,0.6624208949798568,0.45309154758186243,0.5469084524181376,H,Over,Yes,Under,No,0.5410893265379559,0.6624208949798568,0.5469084524181376,50-60%,60-70%,50-60%
West Ham,Fulham,E0,2024-04-14,0.4,0.26666666666666666,0.8922899999999999,0.874035,0.07301999999999999,2.38,3.65,2.88,0.42016806722689076,0.273972602739726,0.3472222222222222,1.66,2.26,-0.3,2.07,1.83,A,0,0,0.0,2.0,0.4444444444444444,0.1111111111111111,0.5,0.6,0.13333333333333333,0.3333333333333333,0.3,0.65,0.5333333333333333,0.2,0.2,0.4,0.0,0.0,0.1674850495888333,0.17186936637521014,0.6606455840359563,0.19568170480389147,0.8043182951961085,0.13126315394114918,0.8687368460588508,A,Over,Yes,Under,No,0.6606455840359563,0.8043182951961085,0.8687368460588508,60-70%,80-90%,80-90%
Darmstadt,Freiburg,D1,2024-04-14,0.06666666666666667,0.4666666666666667,0.757885,0.8515199999999999,-0.37454,3.96,3.92,1.86,0.25252525252525254,0.25510204081632654,0.5376344086021505,1.66,2.26,0.5,2.04,1.86,A,0,0,0.0,1.0,0.1111111111111111,0.3333333333333333,0.5333333333333333,0.3,0.13333333333333333,0.1,0.3,0.6,0.13333333333333333,0.13333333333333333,0.0,0.2,0.0,0.0,0.17729386413543138,0.17268551738646387,0.6500206184781052,0.5425512385585995,0.45744876144140045,0.5789770644690264,0.42102293553097364,A,Under,No,Under,No,0.6500206184781052,0.5425512385585995,0.5789770644690264,60-70%,50-60%,50-60%
Granada,Alaves,SP1,2024-04-14,0.0,0.26666666666666666,0.77095,0.8051200000000001,-0.13667999999999983,3.1,3.1,2.51,0.3225806451612903,0.3225806451612903,0.39840637450199207,2.34,1.61,0.3,1.7,2.1,H,0,0,2.0,0.0,0.0,0.3333333333333333,0.3,0.26666666666666666,0.1,0.1,0.8,0.55,0.06666666666666667,0.3333333333333333,0.6,0.4,0.0,0.0,0.3693722651545666,0.3130128083602161,0.3176149264852175,0.6996497930103703,0.30035020698962966,0.6013860140384069,0.39861398596159314,H,Under,No,Under,No,0.3693722651545666,0.6996497930103703,0.6013860140384069,0-50%,60-70%,60-70%
Leverkusen,Werder Bremen,D1,2024-04-14,1.0,0.06666666666666667,0.9515950000000001,0.809175,0.5696800000000003,1.2,7.2,13.63,0.8333333333333334,0.1388888888888889,0.07336757153338225,1.43,2.82,-2.0,2.02,1.88,H,1,0,5.0,0.0,1.0,0.1111111111111111,0.6333333333333333,0.23333333333333334,0.3333333333333333,0.1,0.5,0.2,0.4666666666666667,0.0,0.4,0.2,0.0,0.0,0.8849520832154093,0.07495658287216103,0.04009133391242961,0.12077230338895151,0.8792276966110485,0.382914648634329,0.617085351365671,H,Over,Yes,Over,No,0.8849520832154093,0.8792276966110485,0.617085351365671,80-90%,80-90%,60-70%
Arsenal,Aston Villa,E0,2024-04-14,0.8666666666666667,0.3333333333333333,0.980285,0.92176,0.23409999999999992,1.28,6.1,9.89,0.78125,0.1639344262295082,0.10111223458038422,1.48,2.66,-1.8,2.04,1.86,A,0,0,0.0,2.0,0.7777777777777778,0.4444444444444444,0.6,0.36666666666666664,0.13333333333333333,0.06666666666666667,0.6,0.35,0.26666666666666666,0.4,0.6,0.2,0.0,0.0,0.5794859368156651,0.14694080825864056,0.27357325492569456,0.5779524821929339,0.42204751780706606,0.7209599911807366,0.2790400088192634,H,Under,No,Under,No,0.5794859368156651,0.5779524821929339,0.7209599911807366,50-60%,50-60%,70-80%
Ath Bilbao,Villarreal,SP1,2024-04-14,0.4666666666666667,0.8,0.886635,0.860675,0.10384000000000014,1.77,3.97,4.4,0.5649717514124294,0.2518891687657431,0.22727272727272727,1.7,2.17,-0.8,1.98,1.92,D,0,1,1.0,1.0,0.6666666666666666,0.6666666666666666,0.43333333333333335,0.3333333333333333,0.2,0.06666666666666667,0.65,0.6,0.2,0.06666666666666667,0.6,0.6,0.0,0.2,0.645791293744135,0.2948535542775088,0.05935515197835651,0.4317431242948949,0.5682568757051051,0.44790491074961225,0.5520950892503877,H,Over,Yes,Under,Yes,0.645791293744135,0.5682568757051051,0.5520950892503877,60-70%,50-60%,50-60%
Inter,Cagliari,I1,2024-04-14,0.8666666666666667,0.6666666666666666,0.9854149999999999,0.79,0.7816599999999998,1.18,7.64,14.43,0.8474576271186441,0.13089005235602094,0.0693000693000693,1.42,2.83,-2.0,1.91,1.99,D,1,1,2.0,2.0,0.7777777777777778,0.4444444444444444,0.4,0.36666666666666664,0.23333333333333334,0.2,0.25,0.5,0.4666666666666667,0.0,0.0,0.4,0.0,0.0,0.8025808419168866,0.10123342576132076,0.09618573232179238,0.0927240053010151,0.9072759946989849,0.3361326550527588,0.6638673449472412,H,Over,Yes,Over,Yes,0.8025808419168866,0.9072759946989849,0.6638673449472412,80-90%,90-100%,60-70%
Lyon,Brest,F1,2024-04-14,0.6666666666666666,0.6666666666666666,0.8368150000000001,0.8530599999999999,-0.06497999999999957,2.24,3.32,3.32,0.4464285714285714,0.30120481927710846,0.30120481927710846,2.03,1.8,-0.3,1.95,1.95,H,1,1,4.0,3.0,0.7777777777777778,0.7777777777777778,0.5333333333333333,0.7333333333333333,0.26666666666666666,0.23333333333333334,0.6,0.35,0.6666666666666666,0.4666666666666667,1.0,1.0,0.2,0.2,0.5145168888920223,0.23274675549087695,0.2527363556171009,0.2769217207486404,0.7230782792513596,0.10756217006467828,0.8924378299353217,H,Over,Yes,Over,Yes,0.5145168888920223,0.7230782792513596,0.8924378299353217,50-60%,70-80%,80-90%
Sociedad,Almeria,SP1,2024-04-14,0.6,0.3333333333333333,0.889265,0.770435,0.4753200000000002,1.33,5.2,9.97,0.7518796992481203,0.1923076923076923,0.10030090270812436,1.76,2.08,-1.5,2.0,1.9,D,1,1,2.0,2.0,1.0,0.4444444444444444,0.5666666666666667,0.23333333333333334,0.13333333333333333,0.1,0.8,0.4,0.3333333333333333,0.06666666666666667,0.4,0.4,0.2,0.0,0.34595801921317215,0.5832494515429935,0.0707925292438347,0.5007547069918163,0.4992452930081836,0.5823238234343346,0.41767617656566536,D,Under,No,Over,Yes,0.5832494515429935,0.5007547069918163,0.5823238234343346,50-60%,50-60%,50-60%
Fiorentina,Genoa,I1,2024-04-15,0.3333333333333333,0.3333333333333333,0.873185,0.8300700000000001,0.17245999999999959,1.88,3.52,4.31,0.5319148936170213,0.2840909090909091,0.2320185614849188,2.05,1.78,-0.5,1.9,2.0,D,0,1,1.0,1.0,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.23333333333333334,0.1,0.1,0.4,0.95,0.4,0.13333333333333333,0.2,0.4,0.0,0.0,0.4355301343592716,0.3200275511896737,0.24444231445105472,0.7302961566887248,0.26970384331127517,0.5841949541214972,0.4158050458785027,H,Under,No,Under,Yes,0.4355301343592716,0.7302961566887248,0.5841949541214972,0-50%,70-80%,50-60%
Atalanta,Verona,I1,2024-04-15,0.26666666666666666,0.4666666666666667,0.92074,0.802545,0.4727800000000002,1.45,4.63,6.98,0.6896551724137931,0.2159827213822894,0.14326647564469913,1.73,2.12,-1.3,2.05,1.85,D,1,1,2.0,2.0,0.4444444444444444,0.1111111111111111,0.5333333333333333,0.43333333333333335,0.3,0.16666666666666666,0.3,0.5,0.3333333333333333,0.26666666666666666,0.0,0.4,0.0,0.0,0.6645634949830117,0.27993701935867304,0.05549948565831491,0.11523438466074865,0.8847656153392514,0.2590287541032701,0.7409712458967299,H,Over,Yes,Over,Yes,0.6645634949830117,0.8847656153392514,0.7409712458967299,60-70%,80-90%,70-80%
Osasuna,Valencia,SP1,2024-04-15,0.4666666666666667,0.5333333333333333,0.8346950000000001,0.850585,-0.06355999999999995,2.22,3.1,3.65,0.4504504504504504,0.3225806451612903,0.273972602739726,2.61,1.49,-0.3,1.9,2.0,A,0,0,0.0,1.0,0.3333333333333333,0.4444444444444444,0.43333333333333335,0.13333333333333333,0.06666666666666667,0.1,0.5,0.5,0.26666666666666666,0.06666666666666667,0.0,0.4,0.0,0.0,0.23745472990056216,0.266763422805939,0.49578184729349944,0.8403902295647461,0.15960977043525393,0.6969600390617503,0.30303996093824964,A,Under,No,Under,No,0.49578184729349944,0.8403902295647461,0.6969600390617503,0-50%,80-90%,60-70%
Chelsea,Everton,E0,2024-04-15,0.6,0.26666666666666666,0.88955,0.851495,0.1522199999999998,1.71,4.2,4.53,0.5847953216374269,0.23809523809523808,0.22075055187637968,1.54,2.48,-0.8,1.92,1.98,H,1,0,6.0,0.0,0.5555555555555556,0.4444444444444444,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.25,1.05,0.26666666666666666,0.5333333333333333,0.2,0.8,0.0,0.0,0.8503051614769471,0.11899289651657119,0.030701942006482283,0.1257798866967973,0.8742201133032027,0.27011922344992023,0.7298807765500798,H,Over,Yes,Over,No,0.8503051614769471,0.8742201133032027,0.7298807765500798,80-90%,80-90%,70-80%
Genoa,Lazio,I1,2024-04-19,0.4,0.6,0.8300700000000001,0.88205,-0.2079199999999996,3.15,3.13,2.47,0.31746031746031744,0.3194888178913738,0.4048582995951417,2.39,1.59,0.3,1.81,2.09,A,0,0,0.0,1.0,0.5555555555555556,0.6666666666666666,0.26666666666666666,0.43333333333333335,0.06666666666666667,0.03333333333333333,0.35,0.65,0.13333333333333333,0.6,0.2,0.4,0.0,0.0,0.28203633531262773,0.3098017112095118,0.40816195347786094,0.950262131364252,0.049737868635747993,0.7994682793600866,0.20053172063991345,A,Under,No,Under,No,0.40816195347786094,0.950262131364252,0.7994682793600866,0-50%,90-100%,70-80%
Ein Frankfurt,Augsburg,D1,2024-04-19,0.3333333333333333,0.6666666666666666,0.8455349999999999,0.828845,0.06675999999999976,2.05,3.77,3.48,0.48780487804878053,0.26525198938992045,0.28735632183908044,1.67,2.26,-0.5,2.05,1.85,H,1,1,3.0,1.0,0.2222222222222222,0.4444444444444444,0.4,0.2,0.23333333333333334,0.03333333333333333,0.1,0.95,0.4,0.3333333333333333,0.6,0.6,0.0,0.0,0.7914493628353086,0.1473023998468969,0.06124823731779427,0.48635755946303527,0.5136424405369647,0.4246764110151975,0.5753235889848025,H,Over,Yes,Over,Yes,0.7914493628353086,0.5136424405369647,0.5753235889848025,70-80%,50-60%,50-60%
Cagliari,Juventus,I1,2024-04-19,0.5333333333333333,0.4,0.8040750000000001,0.91312,-0.43617999999999985,5.06,3.52,1.78,0.19762845849802374,0.2840909090909091,0.5617977528089888,2.27,1.65,0.8,1.85,2.05,D,1,1,2.0,2.0,0.5555555555555556,0.4444444444444444,0.3,0.36666666666666664,0.13333333333333333,0.1,0.8,0.75,0.26666666666666666,0.2,0.4,0.6,0.0,0.0,0.2517861336537541,0.4434296876229562,0.30478417872328983,0.589490238449043,0.41050976155095703,0.5969797643975145,0.4030202356024854,D,Under,No,Over,Yes,0.4434296876229562,0.589490238449043,0.5969797643975145,0-50%,50-60%,50-60%
Ath Bilbao,Granada,SP1,2024-04-19,0.5333333333333333,0.2,0.88619,0.774905,0.4451400000000003,1.28,5.86,11.69,0.78125,0.1706484641638225,0.0855431993156544,1.7,2.2,-1.5,1.9,2.0,D,0,1,1.0,1.0,0.4444444444444444,0.3333333333333333,0.5666666666666667,0.16666666666666666,0.2,0.0,0.55,0.75,0.7333333333333333,0.26666666666666666,0.8,0.4,0.0,0.0,0.5139855551563226,0.42859407303313435,0.057420371810543026,0.8025634190004496,0.19743658099955042,0.7210092800240864,0.2789907199759136,H,Under,No,Under,Yes,0.5139855551563226,0.8025634190004496,0.7210092800240864,50-60%,80-90%,70-80%
Nice,Lorient,F1,2024-04-19,0.26666666666666666,0.26666666666666666,0.8385750000000001,0.7831549999999999,0.2216800000000003,1.56,4.21,6.06,0.641025641025641,0.23752969121140144,0.16501650165016502,1.87,1.96,-1.0,1.98,1.92,H,1,0,3.0,0.0,0.4444444444444444,0.1111111111111111,0.6333333333333333,0.3,0.3333333333333333,0.13333333333333333,0.55,0.35,0.13333333333333333,0.2,0.0,0.4,0.0,0.0,0.8543678538151096,0.101735700328382,0.04389644585650882,0.08968447737732976,0.9103155226226702,0.2646256168937502,0.7353743831062498,H,Over,Yes,Over,No,0.8543678538151096,0.9103155226226702,0.7353743831062498,80-90%,90-100%,70-80%
Celta,Las Palmas,SP1,2024-04-20,0.4666666666666667,0.06666666666666667,0.819375,0.80814,0.044940000000000056,1.76,3.71,4.9,0.5681818181818182,0.2695417789757412,0.2040816326530612,2.05,1.8,-0.8,1.99,1.91,H,1,1,4.0,1.0,0.4444444444444444,0.0,0.7,0.3,0.43333333333333335,0.13333333333333333,0.5,0.45,0.5333333333333333,0.26666666666666666,0.2,0.0,0.0,0.0,0.8008371391347602,0.10488352837715126,0.09427933248808858,0.08273368603486653,0.9172663139651335,0.19202107996196527,0.8079789200380347,H,Over,Yes,Over,Yes,0.8008371391347602,0.9172663139651335,0.8079789200380347,80-90%,90-100%,80-90%
FC Koln,Darmstadt,D1,2024-04-20,0.3333333333333333,0.06666666666666667,0.80943,0.75229,0.22855999999999996,1.5,4.57,6.35,0.6666666666666666,0.2188183807439825,0.15748031496062992,1.65,2.28,-1.0,1.84,2.06,A,0,0,0.0,2.0,0.4444444444444444,0.1111111111111111,0.6,0.4,0.13333333333333333,0.2,0.5,0.65,0.26666666666666666,0.2,0.0,0.2,0.0,0.0,0.348102583162415,0.1878654787867365,0.4640319380508486,0.3613975160154005,0.6386024839845995,0.40883743366426784,0.5911625663357322,A,Over,Yes,Under,No,0.4640319380508486,0.6386024839845995,0.5911625663357322,0-50%,60-70%,50-60%
Heidenheim,RB Leipzig,D1,2024-04-20,0.4,0.8666666666666667,0.813155,0.9190499999999999,-0.4235799999999999,6.24,5.1,1.46,0.16025641025641024,0.19607843137254904,0.684931506849315,1.44,2.8,1.3,1.95,1.95,A,1,1,1.0,2.0,0.5555555555555556,0.7777777777777778,0.3,0.36666666666666664,0.16666666666666666,0.13333333333333333,0.7,0.35,0.13333333333333333,0.4,0.6,0.2,0.0,0.0,0.17365517548714088,0.2274268745493398,0.5989179499635192,0.2869350484371147,0.7130649515628853,0.4540153153619768,0.5459846846380232,A,Over,Yes,Over,Yes,0.5989179499635192,0.7130649515628853,0.5459846846380232,50-60%,70-80%,50-60%
Hoffenheim,MGladbach,D1,2024-04-20,0.2,0.3333333333333333,0.821665,0.83105,-0.03753999999999996,2.12,4.02,3.09,0.4716981132075471,0.24875621890547267,0.3236245954692557,1.44,2.8,-0.3,1.9,2.0,H,1,1,4.0,3.0,0.3333333333333333,0.3333333333333333,0.9,0.43333333333333335,0.3,0.23333333333333334,0.3,0.55,0.4,0.3333333333333333,0.2,0.6,0.0,0.0,0.41043813012345753,0.24076546468228074,0.3487964051942619,0.11982346136456279,0.8801765386354372,0.09463123847985322,0.9053687615201468,H,Over,Yes,Over,Yes,0.41043813012345753,0.8801765386354372,0.9053687615201468,0-50%,80-90%,90-100%
Wolfsburg,Bochum,D1,2024-04-20,0.2,0.13333333333333333,0.820585,0.7965800000000001,0.09601999999999998,1.79,3.98,4.32,0.5586592178770949,0.25125628140703515,0.23148148148148145,1.68,2.22,-0.8,2.03,1.87,H,0,0,1.0,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3,0.16666666666666666,0.03333333333333333,0.55,0.8,0.3333333333333333,0.5333333333333333,0.8,0.6,0.0,0.0,0.7840122785108163,0.1561324249709109,0.05985529651827332,0.6931662522428526,0.3068337477571475,0.57652249809675,0.42347750190325,H,Under,No,Under,No,0.7840122785108163,0.6931662522428526,0.57652249809675,70-80%,60-70%,50-60%
Luton,Brentford,E0,2024-04-20,0.26666666666666666,0.4,0.80376,0.86237,-0.23444000000000007,3.18,3.75,2.17,0.31446540880503143,0.26666666666666666,0.4608294930875576,1.56,2.43,0.3,2.0,1.9,A,1,1,1.0,5.0,0.3333333333333333,0.5555555555555556,0.2,0.7,0.1,0.3,0.65,0.45,0.26666666666666666,0.6,0.2,0.4,0.0,0.0,0.1520307065288631,0.1781221319986907,0.6698471614724466,0.22759555346905203,0.772404446530948,0.22901488081526655,0.7709851191847334,A,Over,Yes,Over,Yes,0.6698471614724466,0.772404446530948,0.7709851191847334,60-70%,70-80%,70-80%
Sheffield United,Burnley,E0,2024-04-20,0.2,0.4,0.785965,0.814705,-0.11496000000000003,2.76,3.63,2.47,0.3623188405797102,0.27548209366391185,0.4048582995951417,1.66,2.25,0.0,2.05,1.85,A,1,1,1.0,4.0,0.1111111111111111,0.2222222222222222,0.6,0.5333333333333333,0.36666666666666664,0.3,0.5,0.45,0.7333333333333333,0.13333333333333333,0.2,0.0,0.0,0.0,0.1651793571478353,0.13928046615718112,0.6955401766949837,0.06263583552212215,0.9373641644778778,0.0615285187714516,0.9384714812285484,A,Over,Yes,Over,Yes,0.6955401766949837,0.9373641644778778,0.9384714812285484,60-70%,90-100%,90-100%
Vallecano,Osasuna,SP1,2024-04-20,0.4,0.4,0.814895,0.8346950000000001,-0.07920000000000027,2.22,3.13,3.63,0.4504504504504504,0.3194888178913738,0.27548209366391185,2.61,1.5,-0.3,1.88,2.02,H,1,1,2.0,1.0,0.5555555555555556,0.3333333333333333,0.5666666666666667,0.2,0.2,0.06666666666666667,0.45,0.75,0.3333333333333333,0.06666666666666667,0.8,0.2,0.0,0.0,0.6915477244449624,0.1962736473488947,0.11217862820614315,0.5684022048443289,0.4315977951556711,0.48634145434736575,0.5136585456526342,H,Under,Yes,Over,Yes,0.6915477244449624,0.5684022048443289,0.5136585456526342,60-70%,50-60%,50-60%
